X 1 636263	X 0 0
X 2 63626263	X 0 0
C 0 5b5b3a616c7068613a5d5d2e285b5e615d292b24	C 0 0 1
X 1 61616261	X 0 0
X 0 626163616162	X 0 1 3,6 5,6
X 0 61626363626263	X 0 1 0,7 6,7
X 2 636363626163	X 0 0
X 0 616262636361	X 0 0
X 0 6363	X 0 0
C 0 5b5e615d5b612d635d5b612d635d5b612d635d	C 0 0 0
X 1 636162	X 0 0
X 1 6263626161	X 0 1 0,4
X 3 626161	X 0 0
X 0 61636362626363	X 0 1 1,5
X 0 6362	X 0 0
X 3 62626261	X 0 1 0,4
C 0 5b5e615d5b5b3d613d5d5d7c5b5e615d24	C 0 0 0
X 3 63616363626163	X 0 1 0,2
X 3 63	X 0 0
X 2 6161	X 0 0
X 2 62626261616263	X 0 1 2,4
X 2 616263	X 0 0
X 0 63616162616263	X 0 1 0,2
C 0 5e5e5b5b3a616c7068613a5d5d5b5e615d	C 0 0 0
X 2 -	X 0 0
X 2 636161	X 0 0
X 1 62616162	X 0 0
X 0 616262626361	X 0 1 0,2
X 2 63626362	X 0 1 0,2
X 1 63	X 0 0
C 0 2e5e5b612d635d24	C 0 0 0
X 0 6362626161	X 0 0
X 0 626362	X 0 0
X 3 61	X 0 0
X 1 62616161	X 0 0
X 2 616362	X 0 0
X 3 62626362626362	X 0 0
C 0 625b61625d285b5e615d293f3f	C 0 0 1
X 0 616262	X 0 1 1,3 -1,-1
X 0 63636361636361	X 0 0
X 0 61616361636261	X 0 1 5,7 -1,-1
X 3 6363626161	X 0 1 2,4 -1,-1
X 0 -	X 0 0
X 2 6363626262	X 0 1 2,4 -1,-1
C 0 285b61625d297b327d285b5b3a616c7068613a5d5d297b327d3f7c5b612d635d2e24	C 0 0 2
X 3 6163	X 0 0
X 3 -	X 0 0
X 3 636263626163	X 0 0
X 0 -	X 0 0
X 1 61	X 0 0
X 0 62	X 0 0
C 0 5b5b3a616c7068613a5d5d5b5b3d613d5d5d625b612d635d63	C 0 0 0
X 0 6162616262	X 0 0
X 0 636262626362	X 0 0
X 0 -	X 0 0
X 0 636261636162	X 0 0
X 3 6262626161	X 0 0
X 1 63	X 0 0
C 0 2e5b61625d5b612d635d5b612d635d	C 0 0 0
X 0 62626361	X 0 1 0,4
X 1 63	X 0 0
X 0 616163	X 0 0
X 2 616363616163	X 0 1 2,6
X 0 61	X 0 0
X 2 636162636261	X 0 1 0,4
C 0 28625b5b3a616c7068613a5d5d63293f	C 0 0 1
X 0 -	X 0 1 0,0 -1,-1
X 1 -	X 0 1 0,0 -1,-1
X 1 -	X 0 1 0,0 -1,-1
X 2 6162	X 0 1 0,0 -1,-1
X 3 6261	X 0 1 0,0 -1,-1
X 0 62	X 0 1 0,0 -1,-1
C 0 285b612d635d637c5b5b3d613d5d5d292a	C 0 0 1
X 3 61	X 0 1 0,1 0,1
X 3 -	X 0 1 0,0 -1,-1
X 2 6263	X 0 1 0,2 0,2
X 2 6361616362	X 0 1 0,0 -1,-1
X 1 6362616163	X 0 1 0,0 -1,-1
X 1 636261616162	X 0 1 0,0 -1,-1
C 0 61625e61	C 0 0 0
X 3 6161	X 0 0
X 3 62636162	X 0 0
X 3 6162636261	X 0 0
X 1 61	X 0 0
X 1 616161	X 0 0
X 0 6361	X 0 0
C 0 2e285b612d635d297b312c7d7c5b61625d61635b61625d	C 0 0 1
X 2 6163636161	X 0 1 0,5 4,5
X 3 616362	X 0 1 0,3 2,3
X 1 -	X 0 0
X 3 -	X 0 0
X 0 62616363626363	X 0 1 0,7 6,7
X 2 626163	X 0 1 0,3 2,3
C 0 612e2e24	C 0 0 0
X 0 616263616263	X 0 1 3,6
X 2 61626163616161	X 0 0
X 1 6362616162	X 0 1 2,5
X 3 62616361636162	X 0 0
X 3 616362636161	X 0 0
X 3 626262	X 0 0
C 0 5b61625d5b61625d7b327d	C 0 0 0
X 3 636163626263	X 0 0
X 2 6161	X 0 0
X 0 6161	X 0 0
X 2 6263636163	X 0 0
X 1 61636262	X 0 0
X 1 62636162	X 0 0
C 0 63285b5b3a616c7068613a5d5d295e5b5b3d613d5d5d	C 0 0 1
X 2 63626261	X 0 0
X 3 616161616163	X 0 0
X 1 616361	X 0 0
X 1 616263	X 0 0
X 1 616361616262	X 0 0
X 2 616161	X 0 0
C 0 612e7c5b5b3d613d5d5d24	C 0 0 0
X 3 6163	X 0 1 0,2
X 2 636162	X 0 1 1,3
X 2 61	X 0 0
X 2 626163616363	X 0 1 1,3
X 0 63616261616261	X 0 1 1,3
X 1 636261636261	X 0 1 2,4
C 0 5b61625d7b312c7d	C 0 0 0
X 2 6163636361	X 0 1 0,1
X 2 61636362	X 0 1 0,1
X 1 61	X 0 1 0,1
X 3 626362626362	X 0 1 0,1
X 0 61626262	X 0 1 0,4
X 3 61616162626262	X 0 1 0,7
C 0 5b5b3d613d5d5d2e7b312c7d	C 0 0 0
X 3 636163	X 0 1 1,3
X 3 626261	X 0 0
X 0 62616262636363	X 0 1 1,7
X 0 61	X 0 0
X 1 61636362	X 0 1 0,4
X 3 63616262	X 0 1 1,4
C 0 5b5b3a616c7068613a5d5d5b5b3d613d5d5d	C 0 0 0
X 1 61	X 0 0
X 2 61626262	X 0 0
X 3 6162	X 0 0
X 2 616163616161	X 0 1 0,2
X 1 -	X 0 0
X 0 636262616163	X 0 1 2,4
C 0 5b61625d247c5b612d635d7b302c327d3f5b5b3a616c7068613a5d5d	C 0 0 0
X 2 61	X 0 1 0,1
X 0 636261	X 0 1 0,1
X 1 6363626261	X 0 1 0,1
X 2 626161636261	X 0 1 0,1
X 0 6362616262	X 0 1 0,1
X 0 626163	X 0 1 0,1
C 0 615b61625d285b5b3a616c7068613a5d5d297b327d	C 0 0 1
X 1 6163636261	X 0 0
X 1 63626363636262	X 0 0
X 0 626362636161	X 0 0
X 1 -	X 0 0
X 3 6163616161	X 0 0
X 1 63626161	X 0 0
C 0 285b61625d7b302c327d3f297b312c7d3f	C 0 0 1
X 2 616361616362	X 0 1 0,0 0,0
X 0 6261	X 0 1 0,0 0,0
X 1 6361626263	X 0 1 0,0 0,0
X 2 63636161	X 0 1 0,0 0,0
X 1 616361	X 0 1 0,0 0,0
X 0 6361	X 0 1 0,0 0,0
C 0 5b5b3d613d5d5d625b5b3a616c7068613a5d5d7c2e6124	C 0 0 0
X 3 626263616262	X 0 1 3,6
X 3 -	X 0 0
X 0 6263636161	X 0 1 3,5
X 2 6362	X 0 0
X 2 62626263616162	X 0 0
X 2 6161616262	X 0 1 2,5
C 0 5e5b612d635d7b302c327d3f24	C 0 0 0
X 2 61626363616263	X 0 0
X 3 6361	X 0 0
X 3 -	X 0 0
X 2 62636363636161	X 0 0
X 0 6263626362	X 0 0
X 1 636263	X 0 0
C 0 5b5b3a616c7068613a5d5d5e6163	C 0 0 0
X 3 61	X 0 0
X 2 61	X 0 0
X 1 6161	X 0 0
X 0 -	X 0 0
X 3 61	X 0 0
X 2 63	X 0 0
C 0 285b5b3d613d5d5d7c5b5e615d297b302c327d3f7c625b5b3d613d5d5d7c617c62	C 0 0 1
X 1 6162	X 0 1 0,1 -1,-1
X 3 63616163636163	X 0 1 0,0 -1,-1
X 3 626161	X 0 1 0,2 -1,-1
X 2 61626362	X 0 1 0,1 -1,-1
X 0 62626261636361	X 0 1 0,1 -1,-1
X 2 63636362	X 0 1 0,0 -1,-1
C 0 5b612d635d3f	C 0 0 0
X 0 61636363	X 0 1 0,1
X 2 62	X 0 1 0,1
X 2 626363616261	X 0 1 0,1
X 3 626163626162	X 0 1 0,1
X 2 -	X 0 1 0,0
X 0 6262	X 0 1 0,1
C 0 5b5b3a616c7068613a5d5d5b61625d5e2e	C 0 0 0
X 0 6262636363	X 0 0
X 0 6363626163	X 0 0
X 0 61626261636262	X 0 0
X 2 -	X 0 0
X 3 63	X 0 0
X 1 6263616361	X 0 0
C 0 5b5e615d7c5b5b3d613d5d5d5e61	C 0 0 0
X 0 6361	X 0 1 0,1
X 2 6363636361	X 0 1 0,1
X 3 616363616263	X 0 1 1,2
X 1 626263616162	X 0 1 0,1
X 0 62	X 0 1 0,1
X 2 6361616261	X 0 1 0,1
C 0 63633f3f	C 0 0 0
X 3 626162	X 0 0
X 3 6361	X 0 1 0,1
X 0 616262	X 0 0
X 2 636361	X 0 1 0,1
X 1 6263	X 0 1 1,2
X 2 6262636361	X 0 1 2,3
C 0 5b5b3d613d5d5d2e7c5b5b3a616c7068613a5d5d24	C 0 0 0
X 3 61	X 0 0
X 3 62636163	X 0 1 2,4
X 0 6261616363	X 0 1 1,3
X 0 62636261636361	X 0 1 3,5
X 0 63616262	X 0 1 1,3
X 3 61636163626363	X 0 1 0,2
C 0 5b5e615d2e635b5b3a616c7068613a5d5d	C 0 0 0
X 0 63	X 0 0
X 3 62636261626363	X 0 0
X 3 -	X 0 0
X 1 6263636263	X 0 1 0,4
X 3 62626162	X 0 0
X 2 616161	X 0 0
C 0 5b61625d247c5e5b5b3a616c7068613a5d5d24	C 0 0 0
X 2 63	X 0 0
X 3 616363	X 0 0
X 1 61616161626361	X 0 1 6,7
X 1 6162	X 0 1 1,2
X 2 616162	X 0 0
X 2 626363616162	X 0 0
C 0 2e285b61625d62297b302c327d	C 0 0 1
X 1 626163	X 0 1 0,1 -1,-1
X 2 61	X 0 1 0,1 -1,-1
X 0 63626362616261	X 0 1 0,1 -1,-1
X 2 616261	X 0 1 0,1 -1,-1
X 0 -	X 0 0
X 3 61636361	X 0 1 0,1 -1,-1
C 0 2e615b5b3a616c7068613a5d5d282e2b292a3f	C 0 0 1
X 2 6261	X 0 0
X 1 61	X 0 0
X 2 626262626263	X 0 0
X 1 6263	X 0 0
X 2 61	X 0 0
X 2 62616163	X 0 1 0,3 -1,-1
C 0 5b61625d62625b5b3a616c7068613a5d5d	C 0 0 0
X 3 62	X 0 0
X 3 6161	X 0 0
X 0 61	X 0 0
X 1 6163616261	X 0 0
X 2 61616161626262	X 0 1 3,7
X 1 6361636163	X 0 0
C 0 5b5e615d5b61625d5b5b3a616c7068613a5d5d5b61625d	C 0 0 0
X 1 636161636162	X 0 0
X 2 636162	X 0 0
X 3 616162	X 0 0
X 1 626362636362	X 0 0
X 2 61	X 0 0
X 1 61	X 0 0
C 0 5e5e6262	C 0 0 0
X 2 62626261636361	X 0 1 0,2
X 1 62	X 0 0
X 0 63	X 0 0
X 2 6263616262	X 0 0
X 1 61	X 0 0
X 3 6363626263	X 0 0
C 0 612b	C 0 0 0
X 1 626261636163	X 0 1 2,3
X 3 6362616162	X 0 1 2,4
X 3 61626362626162	X 0 1 0,1
X 2 61616161626263	X 0 1 0,4
X 3 -	X 0 0
X 0 616361	X 0 1 0,1
C 0 5e627b327d	C 0 0 0
X 2 6363636161	X 0 0
X 1 636163	X 0 0
X 3 6362626163	X 0 0
X 0 62636261616161	X 0 0
X 1 61616361636161	X 0 0
X 1 6362636363	X 0 0
C 0 625e6124	C 0 0 0
X 2 636162	X 0 0
X 3 62626163616361	X 0 0
X 1 -	X 0 0
X 2 626261	X 0 0
X 3 61626261636261	X 0 0
X 3 62616162	X 0 0
C 0 5b61625d5b61625d5b61625d7b327d24	C 0 0 0
X 3 616261	X 0 0
X 0 616263	X 0 0
X 1 616161	X 0 0
X 1 61636261	X 0 0
X 0 63626163	X 0 0
X 0 6263	X 0 0
C 0 5b5b3a616c7068613a5d5d7c617c5b612d635d5b5b3a616c7068613a5d5d24	C 0 0 0
X 3 6263	X 0 1 0,1
X 3 636261	X 0 1 0,1
X 3 63	X 0 1 0,1
X 3 63626362	X 0 1 0,1
X 3 61	X 0 1 0,1
X 0 6261	X 0 1 0,2
C 0 285b5b3d613d5d5d6224292b	C 0 0 1
X 0 -	X 0 0
X 2 61	X 0 0
X 1 -	X 0 0
X 2 626261636363	X 0 0
X 2 63616362	X 0 0
X 2 616262616162	X 0 0
C 0 5b5b3a616c7068613a5d5d5b61625d627b327d	C 0 0 0
X 1 626361616263	X 0 0
X 1 -	X 0 0
X 1 61626163	X 0 0
X 3 62	X 0 0
X 2 626362	X 0 0
X 2 626163	X 0 0
C 0 5b5b3a616c7068613a5d5d62282e292b	C 0 0 1
X 2 616261	X 0 1 0,3 2,3
X 2 636361	X 0 0
X 2 6261616262	X 0 1 2,5 4,5
X 1 61	X 0 0
X 1 63	X 0 0
X 3 -	X 0 0
C 0 5b612d635d2b	C 0 0 0
X 0 -	X 0 0
X 3 62	X 0 1 0,1
X 2 63	X 0 1 0,1
X 2 626261636162	X 0 1 0,6
X 0 636361	X 0 1 0,3
X 0 -	X 0 0
C 0 625b5e615d5b612d635d7c285b5b3a616c7068613a5d5d293f	C 0 0 1
X 1 61	X 0 1 0,1 0,1
X 1 636163636361	X 0 1 0,1 0,1
X 3 6263636163	X 0 1 0,3 -1,-1
X 1 6263626363	X 0 1 0,3 -1,-1
X 3 -	X 0 1 0,0 -1,-1
X 2 63626162636263	X 0 1 0,1 0,1
C 0 5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d2e7c285b5b3d613d5d5d7c61292a	C 0 0 1
X 1 63	X 0 1 0,0 -1,-1
X 2 6161	X 0 1 0,2 1,2
X 1 61626161	X 0 1 0,3 -1,-1
X 0 61	X 0 1 0,1 0,1
X 3 6361626163	X 0 1 0,3 -1,-1
X 0 62636161	X 0 1 0,3 -1,-1
C 0 61625b5b3d613d5d5d7c5b612d635d5b5e615d2e	C 0 0 0
X 1 61616262616361	X 0 1 1,4
X 1 636263616263	X 0 1 0,3
X 1 61	X 0 0
X 0 616361626163	X 0 1 0,3
X 2 6262	X 0 0
X 3 6261	X 0 0
C 0 285b5b3a616c7068613a5d5d24297b327d3f7c2e5b5b3d613d5d5d61	C 0 0 1
X 3 -	X 0 0
X 0 63	X 0 0
X 1 -	X 0 0
X 1 636362616361	X 0 0
X 3 63	X 0 0
X 2 6262636262	X 0 0
C 0 5b612d635d61245b5e615d3f627c61	C 0 0 0
X 1 61626262626163	X 0 1 0,1
X 3 62636362626262	X 0 0
X 1 636363	X 0 0
X 1 6162	X 0 1 0,1
X 0 -	X 0 0
X 0 6362626362	X 0 0
C 0 625b5e615d635b61625d	C 0 0 0
X 0 616261626263	X 0 0
X 2 -	X 0 0
X 0 616161616161	X 0 0
X 1 616163626162	X 0 0
X 3 61616162	X 0 0
X 1 -	X 0 0
C 0 2828637c5b5e615d29297b302c327d	C 0 0 2
X 2 6262	X 0 1 0,2 1,2 1,2
X 1 626163	X 0 1 0,1 0,1 0,1
X 0 6261626361	X 0 1 0,1 0,1 0,1
X 0 626363	X 0 1 0,2 1,2 1,2
X 2 6162	X 0 1 0,0 -1,-1 -1,-1
X 0 626362626263	X 0 1 0,2 1,2 1,2
C 0 5e5b5e615d2e24	C 0 0 0
X 2 62626362	X 0 0
X 2 61	X 0 0
X 0 6162626163	X 0 0
X 2 63616161616363	X 0 0
X 2 -	X 0 0
X 3 -	X 0 0
C 0 6128617c2e29	C 0 0 1
X 2 61636163616163	X 0 1 0,2 1,2
X 2 6263	X 0 0
X 0 63	X 0 0
X 0 -	X 0 0
X 3 -	X 0 0
X 3 62626263636162	X 0 1 5,7 6,7
C 0 285e5b61625d5b5e615d297b327d3f	C 0 0 1
X 3 6262	X 0 0
X 0 636261636162	X 0 0
X 1 636162	X 0 0
X 3 -	X 0 0
X 1 616262626161	X 0 0
X 0 6261626363	X 0 0
C 0 5b5b3d613d5d5d24	C 0 0 0
X 3 6161	X 0 0
X 1 63626162636163	X 0 0
X 3 6262	X 0 0
X 0 61636162616162	X 0 0
X 0 63636262	X 0 0
X 3 63616362	X 0 0
C 0 5e285b5e615d5b612d635d297b302c327d	C 0 0 1
X 3 -	X 0 0
X 1 61616363616362	X 0 0
X 3 61636363636163	X 0 0
X 3 616262626363	X 0 0
X 2 -	X 0 1 0,0 -1,-1
X 0 6163	X 0 1 0,0 -1,-1
C 0 285b5b3a616c7068613a5d5d5e5b5b3a616c7068613a5d5d297b327d3f	C 0 0 1
X 2 636263616362	X 0 0
X 1 61626263	X 0 0
X 0 -	X 0 0
X 0 636261	X 0 0
X 1 -	X 0 0
X 3 61636262	X 0 0
C 0 5e5b612d635d5b5b3a616c7068613a5d5d24	C 0 0 0
X 0 626363	X 0 0
X 3 61626161	X 0 0
X 1 6162626363	X 0 0
X 3 6361	X 0 0
X 2 -	X 0 0
X 2 -	X 0 0
C 0 5e2e5b5e615d5b5e615d5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d	C 0 0 0
X 1 63	X 0 0
X 2 6363	X 0 0
X 0 616363	X 0 0
X 0 6262	X 0 0
X 0 616262	X 0 0
X 2 -	X 0 0
C 0 5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d6324	C 0 0 0
X 0 63616161	X 0 0
X 2 63616161	X 0 0
X 3 63	X 0 0
X 2 61	X 0 0
X 1 63	X 0 0
X 0 -	X 0 0
C 0 5e5e5b5b3d613d5d5d5b612d635d	C 0 0 0
X 0 61	X 0 0
X 1 6363616361	X 0 0
X 2 636263636361	X 0 0
X 1 6163	X 0 0
X 1 6162	X 0 0
X 1 61626263	X 0 0
C 0 5b5e615d282e7c5b5e615d292a3f	C 0 0 1
X 1 616263	X 0 1 1,2 -1,-1
X 0 62616361626361	X 0 1 0,1 -1,-1
X 1 61616263	X 0 1 2,3 -1,-1
X 3 61	X 0 0
X 3 6162	X 0 1 1,2 -1,-1
X 0 -	X 0 0
C 0 285b61625d5b5e615d6329	C 0 0 1
X 2 616263	X 0 1 0,3 0,3
X 2 6361616263	X 0 1 2,5 2,5
X 1 6163636263	X 0 1 0,3 0,3
X 0 626163636263	X 0 1 1,4 1,4
X 3 -	X 0 0
X 2 636363	X 0 0
C 0 5b5b3d613d5d5d6161285b61625d5b5e615d297b302c327d	C 0 0 1
X 2 61616362636263	X 0 0
X 3 63626163616363	X 0 0
X 0 62636161616262	X 0 1 2,7 5,7
X 3 62636161636362	X 0 0
X 3 62	X 0 0
X 3 6161626261	X 0 0
C 0 28615b5b3d613d5d5d7b302c327d3f292b3f	C 0 0 1
X 0 61636363626361	X 0 1 0,1 0,1
X 0 62	X 0 0
X 2 636362626162	X 0 1 4,5 4,5
X 0 616162616261	X 0 1 0,1 0,1
X 1 61	X 0 1 0,1 0,1
X 0 -	X 0 0
C 0 5b612d635d	C 0 0 0
X 2 63	X 0 1 0,1
X 1 62626263636263	X 0 1 0,1
X 0 63626261	X 0 1 0,1
X 3 636263636361	X 0 1 0,1
X 1 -	X 0 0
X 2 62	X 0 1 0,1
C 0 633f	C 0 0 0
X 3 6161	X 0 1 0,0
X 2 6162	X 0 1 0,0
X 2 6361	X 0 1 0,1
X 2 6262626361	X 0 1 0,0
X 0 6361	X 0 1 0,1
X 0 6363	X 0 1 0,1
C 0 633f	C 0 0 0
X 2 636363	X 0 1 0,1
X 0 -	X 0 1 0,0
X 1 61626262626161	X 0 1 0,0
X 1 6263616162	X 0 1 0,0
X 1 63	X 0 1 0,1
X 1 -	X 0 1 0,0
C 0 632e7b302c327d3f5b612d635d	C 0 0 0
X 3 6161	X 0 0
X 3 636262	X 0 1 0,2
X 2 636362	X 0 1 0,2
X 2 63626263636263	X 0 1 0,2
X 2 616361	X 0 1 1,3
X 0 62636162626163	X 0 1 1,3
C 0 5b5b3a616c7068613a5d5d612e7c635b61625d	C 0 0 0
X 3 636361626261	X 0 1 1,4
X 1 626263626161	X 0 1 2,4
X 3 636362616363	X 0 1 1,3
X 0 616261636262	X 0 1 1,4
X 2 636362	X 0 1 1,3
X 3 636362	X 0 1 1,3
C 0 28625b5b3d613d5d5d5b5e615d29	C 0 0 1
X 2 63616262616363	X 0 1 3,6 3,6
X 0 -	X 0 0
X 0 -	X 0 0
X 3 616362	X 0 0
X 3 -	X 0 0
X 2 62	X 0 0
C 0 282e5e5b5b3a616c7068613a5d5d292b	C 0 0 1
X 2 616361	X 0 0
X 2 62616361	X 0 0
X 1 -	X 0 0
X 3 636262	X 0 0
X 0 -	X 0 0
X 1 6262636361	X 0 0
C 0 28625b5e615d297b327d3f	C 0 0 1
X 0 636262	X 0 0
X 3 62616162616263	X 0 0
X 2 62	X 0 0
X 0 6161636363	X 0 0
X 3 636363	X 0 0
X 0 6263626163	X 0 0
C 0 635b5b3d613d5d5d2e24	C 0 0 0
X 1 6363	X 0 0
X 2 63	X 0 0
X 0 61616361	X 0 0
X 1 6163	X 0 0
X 3 62	X 0 0
X 1 6163	X 0 0
C 0 5e622e5b5b3a616c7068613a5d5d	C 0 0 0
X 3 626163	X 0 0
X 2 6161616361	X 0 0
X 3 62636361616263	X 0 0
X 0 616362616363	X 0 0
X 1 6361	X 0 0
X 0 6361	X 0 0
C 0 62	C 0 0 0
X 2 6362	X 0 1 1,2
X 1 62636363	X 0 1 0,1
X 2 62616162636361	X 0 1 0,1
X 3 616361616361	X 0 0
X 0 62616162616262	X 0 1 0,1
X 0 636261636361	X 0 1 1,2
C 0 2e627b302c327d5e5b5b3a616c7068613a5d5d2e	C 0 0 0
X 2 6262616361	X 0 0
X 0 63616163616362	X 0 0
X 1 626161626162	X 0 0
X 0 636263636162	X 0 0
X 2 626361	X 0 0
X 2 62	X 0 0
C 0 5b5b3a616c7068613a5d5d285b61625d297b327d5b5b3d613d5d5d61	C 0 0 1
X 1 62626163	X 0 0
X 3 61636161	X 0 0
X 3 6263	X 0 0
X 2 -	X 0 0
X 1 62616363626262	X 0 0
X 2 -	X 0 0
C 0 5b61625d3f3f24	C 0 0 0
X 0 636362626363	X 0 1 6,6
X 2 636263626163	X 0 0
X 1 6263	X 0 1 2,2
X 2 636362	X 0 0
X 1 63616262636362	X 0 1 6,7
X 1 6163	X 0 1 2,2
C 0 5b5e615d5b5b3d613d5d5d24282e5b5e615d29	C 0 0 1
X 0 6361616261	X 0 0
X 0 62616162	X 0 0
X 3 626361626161	X 0 0
X 1 6262	X 0 0
X 0 61	X 0 0
X 1 6262	X 0 0
C 0 5b5b3d613d5d5d5b612d635d7c62247c5e5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d	C 0 0 0
X 0 -	X 0 0
X 2 616262	X 0 1 0,2
X 2 636163636362	X 0 1 0,2
X 3 63	X 0 0
X 3 63616162	X 0 1 1,3
X 2 6161626261	X 0 1 0,2
C 0 28613f297b302c327d3f	C 0 0 1
X 3 6163	X 0 1 0,0 0,0
X 2 61	X 0 1 0,0 0,0
X 2 -	X 0 1 0,0 0,0
X 2 61616163616363	X 0 1 0,0 0,0
X 0 61636362636161	X 0 1 0,0 0,0
X 0 -	X 0 1 0,0 0,0
C 0 612e2424	C 0 0 0
X 0 -	X 0 0
X 0 6263	X 0 0
X 0 62	X 0 0
X 1 6362	X 0 0
X 0 -	X 0 0
X 3 61636261	X 0 0
C 0 5e623f3f	C 0 0 0
X 2 626363616163	X 0 1 0,0
X 1 -	X 0 0
X 1 6162616362	X 0 0
X 1 6262636163	X 0 0
X 3 6263626263	X 0 0
X 3 62626161616162	X 0 0
C 0 5e285b5e615d7b302c327d29	C 0 0 1
X 3 636262	X 0 0
X 0 61616162616362	X 0 1 0,0 0,0
X 1 -	X 0 0
X 0 61626363626262	X 0 1 0,0 0,0
X 0 626261	X 0 1 0,2 0,2
X 3 6262	X 0 0
C 0 5b5b3a616c7068613a5d5d7c5b5b3d613d5d5d7c5b5b3a616c7068613a5d5d5b61625d5e5b5b3d613d5d5d62	C 0 0 0
X 1 62	X 0 1 0,1
X 3 636263636361	X 0 1 0,1
X 3 616161	X 0 1 0,1
X 2 -	X 0 0
X 1 62636362616163	X 0 1 0,1
X 1 626161636162	X 0 1 0,1
C 0 5b5e615d	C 0 0 0
X 0 62616362636361	X 0 1 0,1
X 1 626361626162	X 0 1 0,1
X 3 6163626162	X 0 1 1,2
X 2 6361616161	X 0 1 0,1
X 3 63636361	X 0 1 0,1
X 2 616263636261	X 0 1 1,2
C 0 5b5b3d613d5d5d5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d2e	C 0 0 0
X 3 -	X 0 0
X 2 626263616162	X 0 0
X 3 626362	X 0 0
X 3 62636262	X 0 0
X 3 62636262626161	X 0 0
X 2 626261636162	X 0 1 2,6
C 0 5e5b5e615d5b5b3a616c7068613a5d5d2a	C 0 0 0
X 2 63626263616362	X 0 1 0,7
X 0 -	X 0 0
X 2 62636361636263	X 0 1 0,7
X 1 62616162	X 0 0
X 0 62626362	X 0 1 0,4
X 2 616361636161	X 0 0
C 0 2e2e5b5b3d613d5d5d5b61625d2e7b302c327d	C 0 0 0
X 2 636161	X 0 0
X 3 6262626161	X 0 1 1,5
X 2 6361	X 0 0
X 0 61	X 0 0
X 3 6163	X 0 0
X 3 63	X 0 0
C 0 5b5b3a616c7068613a5d5d5b61625d627c5b5b3d613d5d5d	C 0 0 0
X 3 616363616362	X 0 1 0,1
X 2 626362626162	X 0 1 1,4
X 2 63636163	X 0 1 2,3
X 3 62616363	X 0 1 1,2
X 2 636261	X 0 1 2,3
X 0 626361616161	X 0 1 2,3
C 0 285b5e615d3f292b	C 0 0 1
X 3 6163626362	X 0 1 0,0 0,0
X 3 6163	X 0 1 0,0 0,0
X 1 6262626362	X 0 1 0,5 4,5
X 1 6162626261	X 0 1 0,0 0,0
X 3 -	X 0 1 0,0 0,0
X 0 626161	X 0 1 0,1 0,1
C 0 63	C 0 0 0
X 2 6363	X 0 1 0,1
X 0 61	X 0 0
X 0 62626362616161	X 0 1 2,3
X 0 63	X 0 1 0,1
X 1 61	X 0 0
X 2 6261626263	X 0 1 4,5
C 0 2e285b5b3d613d5d5d7c62297b302c327d	C 0 0 1
X 0 6361626163	X 0 1 0,3 2,3
X 0 616262	X 0 1 0,3 2,3
X 1 61636262	X 0 1 0,1 -1,-1
X 3 62636262616361	X 0 1 0,1 -1,-1
X 3 636362626363	X 0 1 0,1 -1,-1
X 2 63	X 0 1 0,1 -1,-1
C 0 61625e63	C 0 0 0
X 3 6162	X 0 0
X 1 -	X 0 0
X 0 6162	X 0 0
X 3 6163	X 0 0
X 2 61626262636261	X 0 0
X 2 6363626362	X 0 0
C 0 5b5e615d2e5b5b3d613d5d5d5b61625d	C 0 0 0
X 2 61626361636163	X 0 0
X 1 62636161626263	X 0 1 0,4
X 0 63616361636361	X 0 0
X 1 63616263616361	X 0 0
X 3 61626361	X 0 0
X 1 -	X 0 0
C 0 28632e297c5b5e615d2a	C 0 0 1
X 0 -	X 0 1 0,0 -1,-1
X 0 636163626163	X 0 1 0,2 0,2
X 0 6163626161	X 0 1 0,0 -1,-1
X 3 -	X 0 1 0,0 -1,-1
X 1 61616262626261	X 0 1 0,0 -1,-1
X 0 636363636161	X 0 1 0,4 -1,-1
C 0 2828627c5b5e615d297b327d293f	C 0 0 2
X 1 61636361	X 0 1 0,0 -1,-1 -1,-1
X 2 61626261	X 0 1 0,0 -1,-1 -1,-1
X 3 62616261616263	X 0 1 0,0 -1,-1 -1,-1
X 1 62626161616261	X 0 1 0,2 0,2 1,2
X 0 636261	X 0 1 0,2 0,2 1,2
X 3 61	X 0 1 0,0 -1,-1 -1,-1
C 0 5b5b3d613d5d5d2a3f	C 0 0 0
X 1 62626263	X 0 1 0,0
X 2 6363636362	X 0 1 0,0
X 2 61	X 0 1 0,0
X 3 6261	X 0 1 0,0
X 3 636162	X 0 1 0,0
X 1 6261	X 0 1 0,0
C 0 5b5e615d7b312c7d	C 0 0 0
X 1 6263636363	X 0 1 0,5
X 2 616361626363	X 0 1 1,2
X 3 6262	X 0 1 0,2
X 1 62616263	X 0 1 0,1
X 3 616163	X 0 1 2,3
X 2 63636162636262	X 0 1 0,2
C 0 28615b5b3d613d5d5d7c2e24292a3f	C 0 0 1
X 1 636362636263	X 0 1 0,0 -1,-1
X 2 61616161	X 0 1 0,0 -1,-1
